SalesRowKey,OrderID,ProductKey,CustomerKey,GeographyKey,ShipModeKey,PriorityKey,OrderDateKey,ShipDateKey,Sales,Quantity,Discount,Profit,ShippingCost,IsReturned,DeliverDays
16306,"ES-2013-5780552",8353,367,2251,3,4,20131119,20131122,163.68,4,0,24.48,10.8,False,3
18016,"IT-2014-3550051",2824,817,1593,3,1,20140813,20140816,60.48,4,0,21.72,15.3,False,3
22192,"IN-2011-49752",2995,252,484,3,4,20111201,20111204,75.72,4,0,37.8,7.6,False,3
21676,"IN-2012-73517",4834,1076,683,3,1,20120809,20120812,54.72,4,0,6,9.34,False,3
26924,"IN-2011-57704",3576,185,81,3,4,20110419,20110422,29.04,4,0,5.16,3.34,False,3
27347,"IN-2012-37411",9878,588,329,3,4,20120117,20120120,2605.9199,4,0,364.8,188.37,False,3
28514,"IN-2013-52552",7730,1050,420,3,1,20131021,20131024,148.56,4,0,32.64,26.29,False,3
29225,"IN-2014-68463",3747,449,50,3,1,20140522,20140525,205.68,4,0,80.16,62.34,False,3
29464,"ID-2012-35556",4336,138,1,3,4,20120901,20120904,203.88,4,0,24.36,5.72,False,3
29604,"IN-2012-48240",5625,619,33,3,1,20120525,20120528,30.12,4,0,3.84,5.44,False,3
29605,"IN-2012-48240",4419,619,33,3,1,20120525,20120528,68.16,4,0,29.28,5.16,False,3
30381,"IN-2013-86222",6794,946,531,3,4,20131009,20131012,62.28,4,0,21.72,5.1,False,3
30446,"IN-2013-82505",10148,1113,607,3,4,20130611,20130614,546,4,0,60,84.8,False,3
30448,"IN-2013-82505",4416,1113,607,3,4,20130611,20130614,153,4,0,73.44,25.82,False,3
30481,"IN-2012-84955",4257,258,523,3,4,20120914,20120917,85.56,4,0,23.04,5.05,False,3
30483,"IN-2012-84955",8277,258,523,3,4,20120914,20120917,229.32,4,0,9.12,28.18,False,3
30484,"IN-2012-84955",7220,258,523,3,4,20120914,20120917,515.52,4,0,108.24,60.02,False,3
30649,"IN-2012-80069",9700,243,589,3,1,20121219,20121222,607.32,4,0,115.32,217.39,False,3
31035,"IN-2013-81112",606,1533,516,3,1,20130801,20130804,366.84,4,0,21.96,74.01,False,3
31269,"IN-2013-80818",3703,318,601,3,4,20131218,20131221,25.8,4,0,2.76,1.68,False,3
31399,"CA-2013-129903",6514,631,3259,3,1,20131202,20131205,23.92,4,0,11.7208,5.1,False,3
32737,"CA-2014-122735",6205,135,3464,3,1,20140413,20140416,39.96,4,0,17.982,13.21,False,3
32991,"CA-2012-156335",8102,1209,3396,3,4,20120925,20120928,63.96,4,0,19.8276,5.1,False,3
35568,"CA-2013-123806",1215,896,3371,3,1,20131125,20131128,207.76,4,0,85.1816,38.57,False,3
36177,"CA-2014-143567",553,1475,3536,3,1,20141103,20141106,975.92,4,0,292.776,238.51,False,3
36179,"CA-2014-143567",6932,1475,3536,3,1,20141103,20141106,59.92,4,0,16.7776,16.13,False,3
36491,"CA-2011-101560",3294,348,3569,3,1,20111128,20111201,13.12,4,0,4.3296,4.16,False,3
36813,"US-2013-138408",8302,841,3473,3,1,20131119,20131122,1319.96,4,0,527.984,345.77,False,3
37255,"CA-2013-127138",4616,428,3676,3,4,20130313,20130316,30.56,4,0,14.9744,1.8,False,3
38209,"US-2014-128398",8066,538,3649,3,4,20140503,20140506,159.56,4,0,59.0372,5.58,False,3
38454,"CA-2013-131380",7023,259,3649,3,1,20130329,20130401,87.92,4,0,0.8792,23.69,False,3
38512,"CA-2012-103072",6396,669,3234,3,4,20120927,20120930,25.92,4,0,12.4416,4.36,False,3
40032,"US-2011-169390",6928,348,3422,3,1,20110208,20110211,64.96,4,0,9.744,19.07,False,3
40041,"CA-2012-162376",3126,639,3380,3,1,20121122,20121125,17.12,4,0,4.9648,5.37,False,3
41190,"US-2013-115441",965,1386,3349,3,1,20130726,20130729,403.56,4,0,96.8544,136.46,False,3
41336,"RO-2013-5140",5368,1453,1270,3,1,20130923,20130926,148.68,4,0,32.64,37.99,False,3
41682,"ZA-2013-530",5349,97,991,3,4,20130128,20130131,207.12,4,0,37.2,29.38,False,3
41712,"SF-2014-2410",5283,302,934,3,4,20140616,20140619,43.8,4,0,9.6,3.26,False,3
41714,"SF-2014-2410",4695,302,934,3,4,20140616,20140619,188.4,4,0,54.6,13.81,False,3
41913,"CG-2014-4630",10239,436,763,3,1,20140812,20140815,1018.32,4,0,183.24,255.69,False,3
42065,"PL-2012-5180",6673,1523,1234,3,4,20120430,20120503,203.16,4,0,26.4,9.48,False,3
42066,"PL-2012-5180",7837,1523,1234,3,4,20120430,20120503,58.08,4,0,2.28,7.8,False,3
43376,"UZ-2014-9680",7815,747,1491,3,1,20140630,20140703,94.8,4,0,0,24.31,False,3
43783,"UP-2012-1780",9045,78,1461,3,4,20121113,20121116,489,4,0,97.8,54.29,False,3
43785,"UP-2012-1780",5183,78,1461,3,4,20121113,20121116,64.2,4,0,21.12,5.45,False,3
43865,"SA-2014-7520",7829,574,1331,3,4,20140718,20140721,816.72,4,0,48.96,84.97,False,3
44000,"IR-2012-3990",5964,679,1156,3,4,20120125,20120128,79.08,4,0,39.48,8.32,False,3
44773,"SF-2014-200",2237,524,951,3,1,20140312,20140315,24.48,4,0,0.96,5.99,False,3
45667,"SA-2014-6520",9534,1140,1333,3,4,20141128,20141201,1250.04,4,0,12.48,76.85,False,3
45668,"SA-2014-6520",7855,1140,1333,3,4,20141128,20141201,195.84,4,0,70.44,18.38,False,3
46262,"SU-2012-2020",7364,90,958,3,4,20121120,20121123,51.72,4,0,1.44,5.48,False,3
46989,"SG-2014-9460",5187,826,910,3,4,20140414,20140417,169.2,4,0,25.32,16.54,False,3
47087,"SF-2014-2330",5320,21,951,3,1,20141126,20141129,1237.5601,4,0,606.36,400.03,False,3
47536,"MO-2014-5660",9485,986,847,3,1,20140129,20140201,415.08,4,0,58.08,80.8,False,3
47647,"KE-2014-7410",6753,696,812,3,4,20141110,20141113,35.52,4,0,0.24,3.32,False,3
47648,"KE-2014-7410",7855,696,812,3,4,20141110,20141113,195.84,4,0,70.44,12.9,False,3
48415,"SA-2014-9710",4048,132,1333,3,4,20141014,20141017,118.2,4,0,0,5.01,False,3
48480,"AG-2013-7890",8986,421,692,3,4,20130826,20130829,1050.96,4,0,399.36,64.78,False,3
48548,"AO-2014-7960",8977,156,715,3,4,20140807,20140810,668.4,4,0,300.72,61.64,False,3
49374,"BN-2014-5090",5232,972,725,3,4,20140613,20140616,118.8,4,0,49.8,9.22,False,3
49864,"CG-2012-450",4116,1348,758,3,1,20120922,20120925,27.36,4,0,5.64,3.79,False,3
50464,"IZ-2013-7910",1055,434,1173,3,1,20131119,20131122,70.44,4,0,35.16,15.63,False,3
2987,"MX-2011-124170",8026,151,2658,3,4,20110420,20110423,127.52,4,0,58.64,1.784,True,3
12829,"ES-2014-4385660",984,501,1504,3,4,20140920,20140923,680.76,4,0,258.6,74.24,True,3
6015,"MX-2014-117240",2987,127,3084,3,2,20140519,20140522,31.84,4,0,1.84,5.432,True,3
13889,"ES-2013-3988133",3300,692,1949,3,1,20131225,20131228,219.84,4,0,76.92,49.34,True,3
10791,"ES-2012-1484906",3184,278,1582,3,2,20121225,20121228,227.28,4,0,34.08,25.25,True,3
6016,"MX-2014-117240",7498,127,3084,3,2,20140519,20140522,83.6,4,0,25.04,13.661,True,3
17596,"ES-2013-5239444",8861,426,1504,3,2,20131128,20131201,497.16,4,0,168.96,96.84,True,3
4698,"MX-2013-160948",6249,1160,2640,3,4,20131029,20131101,54.88,4,0,15.36,4.269,True,3
14499,"ES-2011-1868803",9803,346,1995,3,4,20110622,20110625,672.48,4,0,87.36,52.62,True,3
20987,"IN-2014-72747",4919,1354,276,3,4,20140205,20140208,43.44,4,0,14.76,6.26,True,3
25351,"IN-2011-23712",3914,1363,79,3,4,20111214,20111217,28.08,4,0,0.48,3.39,True,3
19594,"IT-2011-2536577",2770,107,1732,3,4,20110126,20110129,88.44,4,0,15.84,7.14,True,3
26687,"IN-2014-41093",5549,259,460,3,2,20140808,20140811,33.84,4,0,15.48,3.04,True,3
28425,"IN-2012-24783",1258,632,152,3,4,20121217,20121220,120.48,4,0,25.2,6.06,True,3
33919,"CA-2011-164861",6249,979,3270,3,2,20111203,20111206,25.92,4,0,12.4416,2.05,True,3
40906,"CA-2013-130638",1345,1353,3649,3,4,20130517,20130520,282.84,4,0,19.7988,15.01,True,3
6011,"MX-2014-117240",1565,127,3084,3,2,20140519,20140522,172.5,5,0,41.4,20.187,True,3
6010,"MX-2014-117240",4479,127,3084,3,2,20140519,20140522,29,5,0,10.7,5.06,True,3
26688,"IN-2014-41093",3869,259,460,3,2,20140808,20140811,152.4,5,0,42.6,28.97,True,3
28424,"IN-2012-24783",6422,632,152,3,4,20121217,20121220,141.9,5,0,8.4,15.32,True,3
33970,"CA-2011-126403",6765,1313,3386,3,2,20110909,20110912,1325.85,5,0,238.653,97.93,True,3
24984,"IN-2014-65194",897,33,21,3,4,20140327,20140330,2289.75,5,0,68.55,185.11,False,3
26213,"IN-2014-70493",66,1552,221,3,1,20141023,20141026,617.55,5,0,172.8,181.87,False,3
4366,"MX-2014-165386",855,899,2580,3,1,20140828,20140831,211.3,5,0,105.6,49.74,False,3
6844,"MX-2014-163958",3540,854,2541,3,1,20140905,20140908,41.2,5,0,8.6,6.796,False,3
3069,"MX-2012-103618",8424,1061,2592,3,4,20120418,20120421,189.5,5,0,28.4,11.621,False,3
58,"MX-2011-137897",9582,784,2657,3,2,20110517,20110520,2124.5,5,0,488.6,447.657,False,3
2335,"MX-2012-124611",4561,576,2572,3,4,20120903,20120906,60.6,5,0,6.6,0.41,False,3
5471,"MX-2014-161641",582,311,2787,3,4,20141125,20141128,1570.6,5,0,486.8,184.298,False,3
5469,"MX-2014-161641",9938,311,2787,3,4,20141125,20141128,410.8,5,0,127.3,50.38,False,3
5473,"MX-2014-161641",684,311,2787,3,4,20141125,20141128,226.9,5,0,95.2,11.074,False,3
845,"MX-2012-115693",8190,239,3047,3,4,20120822,20120825,345.9,5,0,107.2,40.328,False,3
408,"MX-2013-157672",9433,636,2774,3,2,20131211,20131214,1035.3,5,0,352,188.013,False,3
5497,"MX-2014-131765",1170,1167,3058,3,2,20140815,20140818,136.6,5,0,61.4,26.727,False,3
5467,"MX-2014-101980",2427,3,2545,3,4,20140417,20140420,1801.6,5,0,180.1,241.537,False,3
16275,"ES-2013-3375138",2723,1553,2225,3,4,20130222,20130225,2477.55,5,0,1040.55,141.12,False,3
12964,"ES-2013-3650909",2698,1232,2384,3,2,20130603,20130606,2593.8,5,0,1141.2,236.06,False,3
21301,"IN-2014-24384",2472,1243,349,3,1,20140422,20140425,454.95,5,0,190.95,169.8,False,3
24982,"IN-2014-65194",5498,33,21,3,4,20140327,20140330,58.35,5,0,23.25,6.92,False,3
8612,"MX-2014-145877",9837,450,2640,3,1,20141126,20141129,578.2,5,0,0,161.089,False,3
2226,"MX-2011-155271",7416,304,2534,3,2,20111007,20111010,44.7,5,0,0.8,4.368,False,3
10901,"ES-2013-4895029",4245,1050,1593,3,1,20130218,20130221,100.95,5,0,48.45,27.57,False,3
14963,"ES-2012-5972682",4245,286,1850,3,1,20121227,20121230,100.95,5,0,48.45,41.79,False,3
16009,"ES-2012-4245043",4476,1353,1857,3,2,20121219,20121222,112.05,5,0,12.3,8.86,False,3
11163,"ES-2012-1462152",10123,379,2168,3,2,20120618,20120621,716.1,5,0,35.7,95.7,False,3
24403,"IN-2014-74644",6956,1219,91,3,2,20140423,20140426,120,5,0,7.2,28.18,False,3
3630,"MX-2014-109015",5563,841,2715,3,2,20140912,20140915,30.4,5,0,8.8,3.648,False,3
2516,"MX-2011-161550",7186,1437,2605,3,2,20110727,20110730,192.8,5,0,0,4.624,False,3
25651,"IN-2014-31503",6755,261,658,3,4,20140922,20140925,686.7,5,0,343.35,67.9,False,3
4794,"MX-2013-125710",4223,824,2587,3,2,20131227,20131230,98.5,5,0,49.2,12.1,False,3
4986,"MX-2012-134530",326,1158,3065,3,4,20120301,20120304,506.6,5,0,75.9,9.655,False,3
12653,"ES-2014-1879715",8724,174,2307,3,4,20140822,20140825,1216.65,5,0,608.25,55.67,False,3
5190,"MX-2013-160605",5735,12,2580,3,1,20131010,20131013,35.2,5,0,10.2,7.501,False,3
20287,"ES-2014-2785118",6198,743,1727,3,1,20140414,20140417,169.65,5,0,18.6,42.21,False,3
11946,"ES-2014-2332714",3184,264,2017,3,4,20140816,20140819,284.1,5,0,42.6,38.76,False,3
5905,"MX-2014-124296",3223,753,2930,3,4,20141022,20141025,165.8,5,0,44.7,16.905,False,3
5920,"MX-2014-113922",3480,346,2781,3,4,20141008,20141011,12.9,5,0,1.1,1.088,False,3
23385,"IN-2012-10125",57,16,609,3,4,20120508,20120511,617.1,5,0,172.65,36.38,False,3
17184,"ES-2012-1572970",3732,1477,2456,3,2,20121218,20121221,57.15,5,0,20.55,6.96,False,3
17185,"ES-2012-1572970",3741,1477,2456,3,2,20121218,20121221,66.6,5,0,27.3,13.24,False,3
18548,"ES-2014-5332989",2977,1009,2287,3,1,20140911,20140914,244.35,5,0,70.8,35.31,False,3
14335,"ES-2014-2375662",2954,417,2039,3,4,20141209,20141212,228.75,5,0,105.15,33.9,False,3
8599,"MX-2014-140221",6455,501,2592,3,2,20141126,20141129,94.9,5,0,40.8,6.69,False,3
10622,"ES-2012-5259635",3433,1134,1940,3,2,20121205,20121208,147.45,5,0,30.9,14.51,False,3
16547,"ES-2013-3949502",3096,289,1556,3,4,20131223,20131226,125.25,5,0,7.5,2.31,False,3
16212,"ES-2014-3914489",6870,1421,2300,3,4,20140523,20140526,242.1,5,0,65.25,20.76,False,3
17702,"ES-2014-1160253",3134,58,2369,3,2,20140930,20141003,145.05,5,0,59.4,20.69,False,3
7349,"MX-2014-100734",4714,669,2717,3,2,20141013,20141016,56.1,5,0,15.1,11.57,False,3
21458,"IN-2013-60861",8312,1158,202,3,2,20130715,20130718,232.65,5,0,116.25,18.21,False,3
7411,"MX-2012-106544",6887,980,3078,3,4,20120103,20120106,53.5,5,0,20.3,4.089,False,3
11146,"ES-2013-4866061",4484,251,2384,3,4,20130528,20130531,228.6,5,0,75.3,15.39,False,3
8733,"MX-2011-100335",4742,555,3024,3,1,20111229,20120101,44.6,5,0,2.6,6.352,False,3
8343,"MX-2011-105564",4679,1268,2592,3,2,20110306,20110309,127.2,5,0,29.2,15.771,False,3
19286,"ES-2014-4403671",3567,259,2301,3,4,20140728,20140731,158.1,5,0,64.8,15.27,False,3
20567,"IN-2014-10475",5532,1504,121,3,1,20140711,20140714,43.2,5,0,1.2,12.88,False,3
9804,"MX-2014-114391",7920,500,2628,3,2,20140321,20140324,134.3,5,0,60.4,12.259,False,3
26827,"IN-2014-36431",9757,469,663,3,4,20140408,20140411,365.25,5,0,149.7,22.02,False,3
26829,"IN-2014-36431",212,469,663,3,4,20140408,20140411,736.5,5,0,265.05,60.96,False,3
28515,"IN-2013-52552",10016,1050,420,3,1,20131021,20131024,910.35,5,0,391.35,259.57,False,3
28663,"IN-2013-77353",8042,418,431,3,2,20131030,20131102,505.95,5,0,30.3,90.12,False,3
28746,"IN-2012-16166",6781,758,154,3,4,20120629,20120702,119.85,5,0,34.65,17.25,False,3
29556,"IN-2012-54722",7266,1188,477,3,4,20120107,20120110,639.6,5,0,38.25,35.33,False,3
29602,"IN-2012-48240",5746,619,33,3,1,20120525,20120528,49.35,5,0,0.45,12.23,False,3
29718,"IN-2011-51740",9656,450,25,3,1,20110803,20110806,840.6,5,0,319.35,296.68,False,3
31830,"CA-2013-168753",9678,1296,3475,3,2,20130530,20130602,979.95,5,0,274.386,81.6,False,3
31831,"CA-2013-168753",3677,1296,3475,3,2,20130530,20130602,22.75,5,0,11.375,3.42,False,3
32736,"CA-2014-122735",3907,135,3464,3,1,20140413,20140416,29.7,5,0,13.365,6.42,False,3
33300,"CA-2014-163510",617,824,3537,3,2,20141226,20141229,304.45,5,0,76.1125,43.66,False,3
33620,"CA-2012-109470",3817,841,3536,3,2,20121231,20130103,76.3,5,0,38.15,13.46,False,3
33699,"CA-2014-145877",4367,104,3272,3,2,20140402,20140405,28.4,5,0,13.348,4.46,False,3
34444,"CA-2011-109218",2934,96,3649,3,4,20110630,20110703,32.4,5,0,10.368,1.53,False,3
35918,"CA-2012-161214",6897,1375,3367,3,4,20121005,20121008,77.55,5,0,21.714,4.27,False,3
36341,"CA-2013-158694",6158,71,3649,3,2,20131111,20131114,61.4,5,0,28.858,8.68,False,3
36344,"CA-2013-158694",2918,71,3649,3,2,20131111,20131114,14.7,5,0,3.969,1.23,False,3
36489,"CA-2011-101560",1513,348,3569,3,1,20111128,20111201,397.6,5,0,43.736,121.91,False,3
37012,"CA-2012-124107",8110,184,3230,3,1,20121009,20121012,619.95,5,0,111.591,181.01,False,3
37253,"CA-2013-127138",7059,428,3676,3,4,20130313,20130316,676.55,5,0,6.7655,18.47,False,3
37254,"CA-2013-127138",2671,428,3676,3,4,20130313,20130316,154.9,5,0,40.274,6.36,False,3
37565,"CA-2012-115392",3470,1299,3380,3,4,20121001,20121004,22.45,5,0,10.327,1.35,False,3
38219,"CA-2012-134257",5828,1076,3469,3,2,20120316,20120319,491.55,5,0,240.859,77.93,False,3
38266,"CA-2013-163937",1086,685,3763,3,2,20130110,20130113,24.85,5,0,7.7035,4.14,False,3
38325,"US-2013-157840",6456,976,3273,3,1,20131221,20131224,33.9,5,0,15.594,9.77,False,3
38511,"CA-2012-103072",2777,669,3234,3,4,20120927,20120930,16.4,5,0,4.756,1.91,False,3
38616,"CA-2014-100097",9834,1058,3422,3,2,20141127,20141130,979.95,5,0,264.586,156.62,False,3
38617,"CA-2014-100097",1500,1058,3422,3,2,20141127,20141130,135.3,5,0,37.884,21.64,False,3
38735,"CA-2012-145457",1520,331,3758,3,2,20120324,20120327,46.9,5,0,13.132,7.52,False,3
38812,"US-2014-167920",2338,773,3540,3,2,20141210,20141213,214.9,5,0,62.321,34.47,False,3
38814,"US-2014-167920",7985,773,3540,3,2,20141210,20141213,146.45,5,0,48.3285,13.98,False,3
39090,"CA-2012-127481",6258,700,3725,3,4,20121212,20121215,32.4,5,0,15.876,3.24,False,3
39283,"CA-2013-137939",9982,1191,3419,3,4,20130721,20130724,89.95,5,0,43.176,11.32,False,3
40637,"CA-2011-155264",5725,1306,3676,3,4,20111019,20111022,18.75,5,0,9,2.31,False,3
41189,"US-2013-115441",9827,1386,3349,3,1,20130726,20130729,297.55,5,0,83.314,52.36,False,3
41191,"US-2013-115441",1302,1386,3349,3,1,20130726,20130729,95.2,5,0,27.608,18.13,False,3
3079,"MX-2014-101924",1239,741,2608,3,4,20141031,20141103,201.24,6,0,30.12,23.541,False,3
14071,"IT-2011-1978668",3172,1160,1759,3,4,20110216,20110219,89.82,6,0,32.22,6.89,False,3
13647,"IT-2014-4499061",4474,1306,1609,3,1,20140318,20140321,117,6,0,17.46,24.72,True,3
6094,"MX-2011-161494",9877,520,2540,3,1,20111103,20111106,292.8,6,0,67.32,97.973,False,3
5142,"US-2013-130855",3698,1185,2733,3,1,20130108,20130111,193.68,6,0,42.6,14.35,False,3
10378,"ES-2012-3032254",4382,1388,1928,3,4,20120830,20120902,43.2,6,0,19.44,4.03,False,3
12826,"ES-2014-5714196",2766,33,1984,3,2,20140614,20140617,66.6,6,0,15.84,6.54,False,3
5468,"MX-2014-101980",6407,3,2545,3,4,20140417,20140420,66.36,6,0,19.2,6.563,False,3
2333,"MX-2012-124611",1907,576,2572,3,4,20120903,20120906,2076.48,6,0,996.6,175.993,False,3
5494,"MX-2014-131765",4265,1167,3058,3,2,20140815,20140818,112.92,6,0,9,15.513,False,3
7213,"MX-2013-116820",3696,756,3049,3,2,20131119,20131122,25.32,6,0,1.44,2.267,False,3
4109,"MX-2011-151785",4951,449,2624,3,4,20111228,20111231,68.28,6,0,0.6,4.187,False,3
3606,"MX-2013-123043",7261,61,3024,3,4,20131128,20131201,69.84,6,0,15.36,2.475,False,3
3477,"MX-2013-156454",6081,1201,2684,3,2,20130108,20130111,105.48,6,0,43.2,15.788,False,3
18080,"ES-2014-1504792",4960,636,2464,3,4,20140802,20140805,66.42,6,0,13.14,3.78,False,3
12652,"ES-2014-1879715",6881,174,2307,3,4,20140822,20140825,104.76,6,0,3.06,4.85,False,3
14497,"ES-2011-1868803",3103,346,1995,3,4,20110622,20110625,321.84,6,0,80.46,17.58,True,3
18678,"ES-2014-4430801",2768,10,2134,3,4,20140519,20140522,148.68,6,0,47.52,20.85,False,3
13258,"ES-2014-1648769",3271,348,1604,3,2,20141117,20141120,322.2,6,0,25.74,45.71,False,3
16976,"ES-2013-2523030",6870,12,2196,3,2,20130808,20130811,290.52,6,0,78.3,42.67,False,3
6142,"US-2013-134467",4244,210,2650,3,4,20130405,20130408,145.8,6,0,72.84,10.331,False,3
21089,"IN-2014-47120",651,411,223,3,4,20140611,20140614,323.46,6,0,138.96,27.12,False,3
16549,"ES-2013-3949502",2962,289,1556,3,4,20131223,20131226,154.98,6,0,54.18,18.39,False,3
7790,"MX-2012-140109",6097,754,2640,3,1,20120131,20120203,100.92,6,0,25.2,23.56,False,3
22321,"IN-2014-20198",6769,419,425,3,4,20140501,20140504,767.34,6,0,22.86,19.68,False,3
17772,"ES-2013-2671748",7714,880,1727,3,4,20130329,20130401,180,6,0,34.2,23.21,False,3
10980,"ES-2013-4510356",2766,484,1697,3,2,20130123,20130126,66.6,6,0,15.84,5.73,False,3
8769,"MX-2014-131940",6055,1184,2605,3,2,20140923,20140926,204.96,6,0,77.88,14.634,False,3
18882,"ES-2014-2083963",4437,583,1769,3,4,20140604,20140607,78.3,6,0,28.08,7.55,False,3
13146,"ES-2014-4825158",7172,623,2304,3,4,20140803,20140806,105.12,6,0,32.58,7.43,False,3
26709,"IN-2013-30775",7266,92,147,3,2,20130529,20130601,767.52,6,0,45.9,132.73,False,3
26735,"IN-2013-16992",6786,1359,216,3,2,20131115,20131118,370.26,6,0,55.44,73.79,False,3
26761,"IN-2014-48156",8305,511,287,3,4,20140610,20140613,241.74,6,0,106.2,39.72,False,3
27808,"IN-2013-51103",3799,732,27,3,1,20130409,20130412,52.56,6,0,18.9,7.88,False,3
29734,"IN-2013-67196",776,998,609,3,1,20131023,20131026,344.34,6,0,58.5,79.07,False,3
30402,"IN-2013-80209",8054,1373,586,3,2,20130119,20130122,272.52,6,0,76.14,40.77,False,3
30449,"IN-2013-82505",5790,1113,607,3,4,20130611,20130614,65.52,6,0,22.14,7.07,False,3
30879,"IN-2014-85326",5915,829,539,3,2,20140929,20141002,68.76,6,0,26.1,6.55,False,3
31033,"IN-2013-81112",1953,1533,516,3,1,20130801,20130804,1512,6,0,498.96,356.84,False,3
31034,"IN-2013-81112",6029,1533,516,3,1,20130801,20130804,294.66,6,0,102.96,86.12,False,3
33547,"CA-2012-116092",2454,787,3649,3,4,20120215,20120218,541.44,6,0,157.018,43.71,True,3
33698,"CA-2014-145877",6826,104,3272,3,2,20140402,20140405,94.2,6,0,23.55,12.42,False,3
33968,"CA-2011-126403",873,1313,3386,3,2,20110909,20110912,785.88,6,0,212.188,99.81,True,3
34275,"CA-2011-109232",548,1118,3571,3,4,20110114,20110117,545.94,6,0,87.3504,52.32,False,3
36184,"CA-2013-163167",8254,1280,3527,3,4,20131129,20131202,101.7,6,0,6.102,10.97,False,3
36186,"CA-2013-163167",7156,1280,3527,3,4,20131129,20131202,1263.3,6,0,315.825,158.18,False,3
40904,"CA-2014-117128",5972,163,3422,3,2,20141206,20141209,21.6,6,0,9.936,2.85,False,3
41476,"UP-2014-4040",4136,746,1467,3,4,20140728,20140731,228.24,6,0,104.94,12.1,False,3
42800,"CM-2014-4270",7858,70,737,3,2,20141122,20141125,78.12,6,0,24.12,7.06,False,3
43662,"SO-2013-1410",7844,626,919,3,2,20130517,20130520,167.94,6,0,55.26,23.72,False,3
44001,"IR-2012-3990",1679,679,1156,3,4,20120125,20120128,798.66,6,0,383.22,50.3,False,3
44086,"RS-2014-7450",7851,857,1296,3,1,20140909,20140912,80.28,6,0,30.42,14.68,False,3
44332,"CA-2013-4740",4147,390,1027,3,2,20130820,20130823,131.94,6,0,60.66,18.09,False,3
44771,"SF-2014-200",5205,524,951,3,1,20140312,20140315,279.72,6,0,81,18.42,False,3
44802,"CA-2012-5710",7288,929,1031,3,4,20120903,20120906,152.28,6,0,50.22,16.41,False,3
45413,"KG-2013-6700",4009,617,1208,3,2,20130821,20130824,308.16,6,0,58.5,13.82,False,3
45528,"MO-2013-1730",6708,89,840,3,2,20130729,20130801,59.04,6,0,9.9,8.7,False,3
46279,"EN-2013-3990",1069,1057,1105,3,4,20130424,20130427,171.18,6,0,35.82,25.82,False,3
46991,"SG-2014-9460",8529,826,910,3,4,20140414,20140417,3908.8799,6,0,1563.48,363.16,False,3
47561,"HU-2012-4000",8469,267,1109,3,4,20121208,20121211,238.5,6,0,7.02,24.64,False,3
47973,"UP-2011-3180",6719,565,1459,3,4,20111226,20111229,72,6,0,2.88,8.25,False,3
48127,"CG-2014-1140",2245,196,763,3,2,20140204,20140207,42.12,6,0,21.06,5.92,False,3
48519,"PL-2014-3940",8943,900,1251,3,2,20140729,20140801,250.74,6,0,0,21.54,False,3
50741,"IZ-2014-5250",4020,546,1169,3,4,20140416,20140419,118.62,6,0,49.68,19.89,False,3
9263,"MX-2013-165064",446,1545,2589,3,2,20130329,20130401,1815.24,7,0,471.94,318.08,False,3
1700,"MX-2012-116813",5879,73,2644,3,1,20121012,20121015,62.56,8,0,24.96,8.495,False,3
6923,"MX-2013-134453",7243,1298,2580,3,4,20130327,20130330,682.08,8,0,224.96,76.543,False,3
3611,"MX-2014-106362",5704,164,2701,3,4,20140302,20140305,61.18,7,0,7.28,8.931,False,3
663,"MX-2014-153689",5061,135,2728,3,4,20140425,20140428,107.4,10,0,28.8,4.892,False,3
4508,"MX-2013-153150",6837,1188,2607,3,4,20130409,20130412,123.34,7,0,28.28,13.478,False,3
21304,"IN-2014-24384",289,1243,349,3,1,20140422,20140425,858.06,7,0,248.64,170.77,False,3
6017,"MX-2014-117240",82,127,3084,3,2,20140519,20140522,1034.88,8,0,455.2,89.135,True,3
24610,"IN-2014-68750",8591,204,683,3,1,20140922,20140925,1282.23,9,0,12.69,349.88,False,3
225,"MX-2012-147382",7228,1023,2683,3,4,20121204,20121207,123.2,7,0,31.92,6.315,False,3
12963,"ES-2013-3650909",3891,1232,2384,3,2,20130603,20130606,341.88,7,0,40.95,42.97,False,3
13560,"ES-2011-3248922",2542,555,2499,3,1,20110908,20110911,6517.0801,12,0,2476.4399,28.74,False,3
18221,"ES-2013-2371724",3541,482,2020,3,1,20130824,20130827,96.81,7,0,35.7,19.85,False,3
16483,"IT-2014-5992832",5532,976,1977,3,2,20140814,20140817,73.92,8,0,22.8,10.59,False,3
20266,"ES-2013-3042991",2550,260,2254,3,2,20130320,20130323,2698.6499,9,0,890.46,369.98,False,3
18496,"ES-2014-2394101",9202,619,2286,3,4,20140617,20140620,1859.55,7,0,18.48,107.08,False,3
6840,"MX-2014-163958",4898,854,2541,3,1,20140905,20140908,69.92,8,0,0,11.222,False,3
21554,"IN-2014-20499",8696,629,221,3,2,20140326,20140329,3216.24,9,0,96.39,204.36,False,3
25908,"IN-2014-25847",2624,759,33,3,2,20141011,20141014,2488.5601,8,0,348.24,286.53,False,3
16596,"ES-2012-5840484",1247,1420,2134,3,2,20120706,20120709,353.22,7,0,6.93,17.36,False,3
2801,"MX-2014-109848",1261,129,2931,3,1,20140929,20141002,152.1,9,0,53.1,22.455,False,3
13714,"ES-2014-3535439",8262,258,1930,3,4,20140424,20140427,2305.26,9,0,922.05,270.26,False,3
